ticker,n_bets,win_rate,avg_win_pct,avg_loss_pct,ev_pct,total_pnl_pct,profit_factor,bets_per_day,setup,barriers
JPM,593,37.3,8.889,-11.13,-3.669,-2175.91,0.47,0.235,RSI3_20_80,1:1/3d
BAC,588,39.6,8.326,-11.21,-3.469,-2039.57,0.49,0.233,RSI3_20_80,1:1/3d
WFC,581,42.9,8.965,-10.976,-2.43,-1411.85,0.61,0.231,RSI3_20_80,1:1/3d
GS,609,39.1,7.878,-11.008,-3.627,-2208.76,0.46,0.242,RSI3_20_80,1:1/3d
MS,610,38.9,10.91,-13.94,-4.285,-2613.78,0.5,0.242,RSI3_20_80,1:1/3d
C,578,36.9,12.025,-14.57,-4.769,-2756.71,0.48,0.229,RSI3_20_80,1:1/3d
BLK,594,40.7,7.677,-11.118,-3.461,-2055.7,0.47,0.235,RSI3_20_80,1:1/3d
SCHW,563,44.8,5.593,-6.502,-1.088,-612.64,0.7,0.223,RSI3_20_80,1:1/3d
AXP,613,43.1,4.926,-6.207,-1.412,-865.82,0.6,0.243,RSI3_20_80,1:1/3d
USB,603,35.3,14.907,-20.466,-7.971,-4806.73,0.4,0.239,RSI3_20_80,1:1/3d
UNH,587,46.3,6.687,-8.298,-1.354,-794.88,0.7,0.232,RSI3_20_80,1:1/3d
JNJ,605,43.3,8.969,-12.235,-3.052,-1846.56,0.56,0.24,RSI3_20_80,1:1/3d
LLY,580,41.9,4.363,-5.769,-1.524,-883.86,0.55,0.23,RSI3_20_80,1:1/3d
PFE,584,33.9,17.409,-26.17,-11.395,-6654.46,0.34,0.231,RSI3_20_80,1:1/3d
ABBV,610,38.2,11.531,-18.114,-6.791,-4142.54,0.39,0.241,RSI3_20_80,1:1/3d
MRK,607,36.9,11.0,-17.113,-6.738,-4090.25,0.38,0.24,RSI3_20_80,1:1/3d
TMO,530,46.8,2.29,-2.323,-0.164,-87.12,0.87,0.211,RSI3_20_80,1:1/3d
ABT,574,42.5,5.962,-8.467,-2.333,-1339.3,0.52,0.227,RSI3_20_80,1:1/3d
DHR,584,40.2,8.798,-12.661,-4.026,-2350.98,0.47,0.231,RSI3_20_80,1:1/3d
BMY,599,39.9,12.648,-16.889,-5.104,-3057.35,0.5,0.237,RSI3_20_80,1:1/3d
WMT,651,28.7,101.788,-173.368,-94.329,-61408.11,0.24,0.258,RSI3_20_80,1:1/3d
PG,589,42.8,7.017,-11.217,-3.416,-2011.82,0.47,0.233,RSI3_20_80,1:1/3d
KO,605,39.2,10.099,-13.769,-4.419,-2673.54,0.47,0.24,RSI3_20_80,1:1/3d
PEP,586,37.5,9.739,-14.615,-5.472,-3206.4,0.4,0.233,RSI3_20_80,1:1/3d
COST,608,39.5,4.76,-6.761,-2.213,-1345.56,0.46,0.241,RSI3_20_80,1:1/3d
HD,613,35.7,8.306,-11.914,-4.69,-2874.95,0.39,0.243,RSI3_20_80,1:1/3d
MCD,568,42.8,6.964,-10.285,-2.905,-1650.28,0.51,0.226,RSI3_20_80,1:1/3d
NKE,601,44.1,6.224,-7.166,-1.262,-758.45,0.69,0.238,RSI3_20_80,1:1/3d
SBUX,599,41.2,7.569,-10.648,-3.136,-1878.5,0.5,0.238,RSI3_20_80,1:1/3d
TGT,612,35.8,9.172,-13.635,-5.473,-3349.75,0.37,0.242,RSI3_20_80,1:1/3d
CAT,601,40.3,7.234,-8.654,-2.256,-1355.93,0.56,0.238,RSI3_20_80,1:1/3d
GE,635,52.8,46.023,-34.677,7.897,5014.56,1.48,0.252,RSI3_20_80,1:1/3d
HON,617,40.5,6.807,-9.587,-2.944,-1816.69,0.48,0.244,RSI3_20_80,1:1/3d
UNP,576,43.8,8.257,-10.241,-2.148,-1237.46,0.63,0.228,RSI3_20_80,1:1/3d
BA,535,48.6,3.059,-3.219,-0.168,-89.83,0.9,0.212,RSI3_20_80,1:1/3d
RTX,629,37.2,18.197,-34.543,-14.922,-9386.17,0.31,0.249,RSI3_20_80,1:1/3d
DE,608,44.9,5.781,-6.86,-1.184,-720.08,0.69,0.241,RSI3_20_80,1:1/3d
LMT,597,37.9,8.976,-12.62,-4.445,-2653.4,0.43,0.237,RSI3_20_80,1:1/3d
MMM,611,35.2,20.557,-32.883,-14.079,-8601.99,0.34,0.242,RSI3_20_80,1:1/3d
FDX,599,44.6,6.875,-9.306,-2.093,-1253.72,0.59,0.238,RSI3_20_80,1:1/3d
XOM,602,41.0,12.603,-18.67,-5.838,-3514.76,0.47,0.238,RSI3_20_80,1:1/3d
CVX,616,39.8,13.597,-20.244,-6.784,-4179.24,0.44,0.244,RSI3_20_80,1:1/3d
COP,617,40.8,11.882,-15.996,-4.61,-2844.31,0.51,0.244,RSI3_20_80,1:1/3d
SLB,596,41.3,9.92,-11.538,-2.681,-1598.11,0.6,0.236,RSI3_20_80,1:1/3d
EOG,626,37.9,13.548,-19.435,-6.948,-4349.29,0.42,0.248,RSI3_20_80,1:1/3d
MPC,609,38.3,10.436,-13.585,-4.395,-2676.36,0.48,0.241,RSI3_20_80,1:1/3d
VLO,615,37.2,12.686,-17.678,-6.372,-3918.58,0.43,0.244,RSI3_20_80,1:1/3d
PSX,649,36.1,13.498,-18.303,-6.837,-4437.27,0.42,0.257,RSI3_20_80,1:1/3d
OXY,589,46.7,7.306,-9.516,-1.662,-978.97,0.67,0.233,RSI3_20_80,1:1/3d
HAL,596,42.6,8.298,-10.052,-2.232,-1330.13,0.61,0.236,RSI3_20_80,1:1/3d
NFLX,685,28.8,558.477,-746.941,-371.515,-254487.47,0.3,0.272,RSI3_20_80,1:1/3d
DIS,551,50.6,3.153,-3.25,-0.008,-4.26,1.0,0.219,RSI3_20_80,1:1/3d
CMCSA,575,37.0,13.688,-18.927,-6.845,-3936.0,0.43,0.228,RSI3_20_80,1:1/3d
T,574,33.3,30.798,-57.99,-28.446,-16327.73,0.26,0.227,RSI3_20_80,1:1/3d
VZ,605,35.0,20.402,-26.651,-10.163,-6148.67,0.41,0.24,RSI3_20_80,1:1/3d
TMUS,582,45.5,3.734,-4.104,-0.535,-311.62,0.76,0.231,RSI3_20_80,1:1/3d
CHTR,516,49.4,2.055,-2.203,-0.099,-51.04,0.91,0.205,RSI3_20_80,1:1/3d
EA,551,47.7,2.802,-3.077,-0.271,-149.1,0.83,0.219,RSI3_20_80,1:1/3d
ATVI,429,46.6,2.834,-2.928,-0.242,-103.89,0.85,0.207,RSI3_20_80,1:1/3d
WBD,520,51.5,3.492,-3.538,0.085,44.09,1.05,0.207,RSI3_20_80,1:1/3d
LIN,581,45.1,5.036,-6.918,-1.527,-887.35,0.6,0.23,RSI3_20_80,1:1/3d
APD,626,40.4,7.967,-11.066,-3.374,-2111.93,0.49,0.248,RSI3_20_80,1:1/3d
SHW,609,36.9,53.451,-112.535,-51.21,-31187.03,0.28,0.241,RSI3_20_80,1:1/3d
ECL,564,48.2,4.353,-5.348,-0.67,-377.82,0.76,0.223,RSI3_20_80,1:1/3d
DD,639,28.6,86.285,-116.7,-58.568,-37424.96,0.3,0.253,RSI3_20_80,1:1/3d
NEM,607,40.7,10.34,-12.904,-3.446,-2091.61,0.55,0.241,RSI3_20_80,1:1/3d
FCX,575,47.8,6.411,-7.271,-0.728,-418.41,0.81,0.228,RSI3_20_80,1:1/3d
NUE,604,43.0,7.011,-8.706,-1.941,-1172.13,0.61,0.239,RSI3_20_80,1:1/3d
DOW,489,39.3,16.037,-23.629,-8.055,-3938.72,0.44,0.235,RSI3_20_80,1:1/3d
CF,580,41.9,8.627,-11.248,-2.921,-1694.37,0.55,0.23,RSI3_20_80,1:1/3d
SPY,607,44.0,4.864,-6.639,-1.579,-958.64,0.58,0.24,RSI3_20_80,1:1/3d
QQQ,593,47.7,2.877,-3.544,-0.479,-284.32,0.74,0.235,RSI3_20_80,1:1/3d
IWM,549,46.4,4.846,-6.003,-0.964,-529.04,0.7,0.217,RSI3_20_80,1:1/3d
XLF,588,41.3,5.989,-7.842,-2.126,-1250.0,0.54,0.233,RSI3_20_80,1:1/3d
XLE,668,24.9,79.868,-114.696,-66.346,-44319.42,0.23,0.264,RSI3_20_80,1:1/3d
XLK,724,22.9,76.073,-96.538,-56.961,-41240.06,0.23,0.287,RSI3_20_80,1:1/3d
XLV,622,41.8,5.297,-7.437,-2.114,-1315.03,0.51,0.246,RSI3_20_80,1:1/3d
XLP,589,40.6,7.419,-12.055,-4.153,-2446.14,0.42,0.234,RSI3_20_80,1:1/3d
GLD,516,50.6,0.954,-0.86,0.058,29.77,1.14,0.206,RSI3_20_80,1:1/3d
TLT,562,45.0,9.391,-13.631,-3.267,-1835.96,0.56,0.223,RSI3_20_80,1:1/3d
AMD,529,50.5,3.721,-3.467,0.161,85.26,1.09,0.21,RSI3_20_80,1:1/3d
INTC,559,46.7,6.859,-9.305,-1.758,-982.76,0.65,0.222,RSI3_20_80,1:1/3d
CRM,547,47.2,2.66,-2.623,-0.132,-71.95,0.91,0.217,RSI3_20_80,1:1/3d
PYPL,490,51.0,2.643,-2.685,0.033,16.33,1.03,0.194,RSI3_20_80,1:1/3d
SQ,524,49.2,4.14,-4.119,-0.053,-27.55,0.97,0.208,RSI3_20_80,1:1/3d
SHOP,631,30.6,294.071,-577.833,-311.149,-196335.16,0.22,0.25,RSI3_20_80,1:1/3d
UBER,437,48.3,3.537,-3.656,-0.183,-79.97,0.9,0.215,RSI3_20_80,1:1/3d
ABNB,273,48.4,3.234,-3.28,-0.13,-35.59,0.92,0.189,RSI3_20_80,1:1/3d
COIN,268,49.3,6.461,-6.251,0.01,2.71,1.0,0.203,RSI3_20_80,1:1/3d
SNAP,531,51.0,4.276,-4.152,0.149,79.38,1.07,0.211,RSI3_20_80,1:1/3d
AAPL,503,30.8,3.689,-119.784,-81.736,-41113.18,0.01,0.199,RSI2_10_90,1.5:1/5d
MSFT,502,34.1,4.364,-4.985,-1.801,-903.93,0.45,0.199,RSI2_10_90,1.5:1/5d
AMZN,519,28.3,3.64,-1084.336,-776.181,-402838.05,0.0,0.206,RSI2_10_90,1.5:1/5d
GOOGL,521,29.4,3.281,-1128.288,-795.985,-414708.17,0.0,0.207,RSI2_10_90,1.5:1/5d
META,476,45.0,3.853,-2.893,0.14,66.59,1.09,0.189,RSI2_10_90,1.5:1/5d
NVDA,516,26.9,6.41,-1924.934,-1404.669,-724809.29,0.0,0.204,RSI2_10_90,1.5:1/5d
TSLA,520,28.8,20.357,-464.387,-324.557,-168769.71,0.02,0.206,RSI2_10_90,1.5:1/5d
AVGO,531,22.0,3.373,-782.515,-609.353,-323566.39,0.0,0.211,RSI2_10_90,1.5:1/5d
ORCL,474,30.2,3.534,-6.908,-3.758,-1781.36,0.22,0.188,RSI2_10_90,1.5:1/5d
ADBE,467,43.9,3.498,-2.447,0.163,76.01,1.12,0.185,RSI2_10_90,1.5:1/5d
JPM,482,28.4,4.498,-11.741,-7.125,-3434.38,0.15,0.191,RSI2_10_90,1.5:1/5d
BAC,476,27.1,5.392,-11.559,-6.966,-3315.61,0.17,0.189,RSI2_10_90,1.5:1/5d
WFC,448,30.1,5.043,-11.151,-6.271,-2809.41,0.2,0.178,RSI2_10_90,1.5:1/5d
GS,487,27.5,4.561,-11.107,-6.796,-3309.68,0.16,0.193,RSI2_10_90,1.5:1/5d
MS,478,27.8,4.676,-14.196,-8.945,-4275.72,0.13,0.19,RSI2_10_90,1.5:1/5d
C,472,26.3,5.076,-15.591,-10.162,-4796.34,0.12,0.187,RSI2_10_90,1.5:1/5d
BLK,483,29.8,4.12,-11.607,-6.918,-3341.6,0.15,0.192,RSI2_10_90,1.5:1/5d
SCHW,453,36.2,4.715,-7.275,-2.934,-1329.26,0.37,0.18,RSI2_10_90,1.5:1/5d
AXP,492,31.7,4.694,-6.355,-2.852,-1402.96,0.34,0.195,RSI2_10_90,1.5:1/5d
USB,467,31.7,5.513,-21.65,-13.041,-6090.37,0.12,0.185,RSI2_10_90,1.5:1/5d
UNH,468,32.5,3.521,-8.371,-4.509,-2110.13,0.2,0.186,RSI2_10_90,1.5:1/5d
JNJ,467,31.0,2.25,-12.458,-7.892,-3685.38,0.08,0.185,RSI2_10_90,1.5:1/5d
LLY,494,31.6,4.146,-5.92,-2.741,-1354.29,0.32,0.196,RSI2_10_90,1.5:1/5d
PFE,472,24.8,3.434,-24.572,-17.63,-8321.34,0.05,0.187,RSI2_10_90,1.5:1/5d
ABBV,494,26.5,3.452,-17.198,-11.722,-5790.7,0.07,0.196,RSI2_10_90,1.5:1/5d
MRK,479,30.9,2.604,-16.855,-10.843,-5193.57,0.07,0.19,RSI2_10_90,1.5:1/5d
TMO,507,39.8,3.249,-2.576,-0.255,-129.42,0.84,0.201,RSI2_10_90,1.5:1/5d
ABT,471,32.3,3.647,-8.768,-4.761,-2242.51,0.2,0.187,RSI2_10_90,1.5:1/5d
DHR,478,29.7,3.3,-12.553,-7.843,-3749.12,0.11,0.19,RSI2_10_90,1.5:1/5d
BMY,470,29.6,2.886,-17.677,-11.596,-5450.02,0.07,0.186,RSI2_10_90,1.5:1/5d
WMT,512,22.9,2.377,-153.025,-117.514,-60166.97,0.0,0.203,RSI2_10_90,1.5:1/5d
PG,472,27.8,2.277,-11.413,-7.614,-3593.58,0.08,0.187,RSI2_10_90,1.5:1/5d
KO,466,31.1,2.283,-13.648,-8.691,-4049.98,0.08,0.185,RSI2_10_90,1.5:1/5d
PEP,480,27.9,2.088,-14.896,-10.155,-4874.42,0.05,0.191,RSI2_10_90,1.5:1/5d
COST,511,27.8,3.291,-6.811,-4.004,-2046.17,0.19,0.202,RSI2_10_90,1.5:1/5d
HD,497,28.6,3.523,-11.991,-7.559,-3756.7,0.12,0.197,RSI2_10_90,1.5:1/5d
MCD,454,33.9,2.279,-10.424,-6.115,-2776.16,0.11,0.18,RSI2_10_90,1.5:1/5d
NKE,455,33.0,4.531,-7.547,-3.565,-1622.17,0.3,0.18,RSI2_10_90,1.5:1/5d
SBUX,457,33.5,3.847,-10.986,-6.02,-2751.16,0.18,0.181,RSI2_10_90,1.5:1/5d
TGT,467,28.7,4.783,-13.617,-8.337,-3893.58,0.14,0.185,RSI2_10_90,1.5:1/5d
CAT,508,27.4,4.981,-8.904,-5.105,-2593.22,0.21,0.202,RSI2_10_90,1.5:1/5d
GE,433,32.3,4.164,-33.635,-21.414,-9272.23,0.06,0.172,RSI2_10_90,1.5:1/5d
HON,482,28.0,3.542,-9.471,-5.826,-2808.37,0.15,0.191,RSI2_10_90,1.5:1/5d
UNP,457,32.2,3.899,-10.094,-5.593,-2555.95,0.18,0.181,RSI2_10_90,1.5:1/5d
BA,497,38.8,4.292,-3.333,-0.372,-184.93,0.82,0.197,RSI2_10_90,1.5:1/5d
